str,build,32000,std,108.7929,2.6150
str,build,32000,boost-node,78.9009,1.8965
str,build,32000,absl-node,79.7256,1.9163
str,build,32000,f14-node,70.7928,1.7016
str,hit,32000,udm,64.1152,1.0000
str,hit,32000,udm-4.11,71.6764,1.1179
str,hit,32000,boost,55.6877,0.8685
str,hit,32000,boost-own,73.1979,1.1416
str,hit,32000,absl,59.0601,0.9211
str,hit,32000,absl-own,61.0108,0.9516
str,hit,32000,f14-value,62.5365,0.9753
str,hit,32000,f14-vector,62.2686,0.9712
str,hit,32000,emhash8,61.5938,0.9607
str,hit,32000,emilib,60.5836,0.9449
str,hit,32000,indivi-u,61.3755,0.9572
str,hit,32000,indivi-w,56.7653,0.8853
str,hit,32000,std,72.7652,1.1349
str,hit,32000,boost-node,52.9049,0.8252
str,hit,32000,absl-node,55.7191,0.8691
str,hit,32000,f14-node,55.5043,0.8657
str,miss,32000,udm,19.4105,1.0000
str,miss,32000,udm-4.11,18.9099,0.9742
str,miss,32000,boost,16.3842,0.8441
str,miss,32000,boost-own,24.2370,1.2486
str,miss,32000,absl,19.0436,0.9811
str,miss,32000,absl-own,19.1857,0.9884
str,miss,32000,f14-value,19.2156,0.9899
str,miss,32000,f14-vector,17.0721,0.8795
str,miss,32000,emhash8,21.7800,1.1220
str,miss,32000,emilib,17.8981,0.9221
str,miss,32000,indivi-u,19.8703,1.0237
str,miss,32000,indivi-w,17.4347,0.8982
str,miss,32000,std,46.4482,2.3929
str,miss,32000,boost-node,17.2220,0.8872
str,miss,32000,absl-node,19.7535,1.0177
str,miss,32000,f14-node,18.9120,0.9743
str,half,32000,udm,59.5685,1.0000
str,half,32000,udm-4.11,63.6154,1.0679
str,half,32000,boost,52.5554,0.8823
str,half,32000,boost-own,65.7542,1.1038
str,half,32000,absl,52.6897,0.8845
str,half,32000,absl-own,53.6673,0.9009
str,half,32000,f14-value,56.3685,0.9462
str,half,32000,f14-vector,57.4187,0.9639
str,half,32000,emhash8,58.5781,0.9834
str,half,32000,emilib,57.0470,0.9577
str,half,32000,indivi-u,56.4943,0.9484
str,half,32000,indivi-w,53.3553,0.8957
str,half,32000,std,82.1957,1.3799
str,half,32000,boost-node,50.3628,0.8455
str,half,32000,absl-node,50.3838,0.8458
str,half,32000,f14-node,50.7965,0.8527
str,iterate,32000,udm,0.4122,1.0000
str,iterate,32000,udm-4.11,0.4153,1.0075
str,iterate,32000,boost,1.6817,4.0792
str,iterate,32000,boost-own,1.5892,3.8551
str,iterate,32000,absl,2.0959,5.0841
str,iterate,32000,absl-own,2.1882,5.3079
str,iterate,32000,f14-value,1.4332,3.4766
str,iterate,32000,f14-vector,0.4095,0.9933
str,iterate,32000,emhash8,0.3977,0.9646
str,iterate,32000,emilib,1.3985,3.3924
str,iterate,32000,indivi-u,1.1433,2.7733
str,iterate,32000,indivi-w,1.5014,3.6420
str,iterate,32000,std,18.6981,45.3566
str,iterate,32000,boost-node,4.2965,10.4221
str,iterate,32000,absl-node,3.2141,7.7964
str,iterate,32000,f14-node,3.4702,8.4178
str,churn,32000,udm,269.8342,1.0000
str,churn,32000,udm-4.11,278.2203,1.0311
str,churn,32000,boost,234.7504,0.8700
str,churn,32000,boost-own,247.8167,0.9184
str,churn,32000,absl,250.2880,0.9276
str,churn,32000,absl-own,250.5474,0.9285
str,churn,32000,f14-value,251.7398,0.9329
str,churn,32000,f14-vector,272.0113,1.0080
str,churn,32000,emhash8,292.8745,1.0854
str,churn,32000,emilib,244.4341,0.9059
str,churn,32000,indivi-u,215.1703,0.7974
str,churn,32000,indivi-w,255.0367,0.9451
str,churn,32000,std,441.2929,1.6354
str,churn,32000,boost-node,295.6240,1.0955
str,churn,32000,absl-node,301.5063,1.1173
str,churn,32000,f14-node,290.3977,1.0762
str,ie,32000,udm,219.6784,1.0000
str,ie,32000,udm-4.11,230.4935,1.0492
str,ie,32000,boost,191.2385,0.8705
str,ie,32000,boost-own,220.5663,1.0040
str,ie,32000,absl,210.4107,0.9578
str,ie,32000,absl-own,210.7346,0.9593
str,ie,32000,f14-value,219.3424,0.9984
str,ie,32000,f14-vector,222.6058,1.0133
str,ie,32000,emhash8,241.7348,1.1004
str,ie,32000,emilib,214.4279,0.9761
str,ie,32000,indivi-u,216.7798,0.9868
str,ie,32000,indivi-w,209.2703,0.9526
str,ie,32000,std,338.9151,1.5428
str,ie,32000,boost-node,223.6060,1.0179
str,ie,32000,absl-node,236.2493,1.0754
str,ie,32000,f14-node,239.1153,1.0885
str,build,500000,udm,46.7238,1.0000
str,build,500000,udm-4.11,60.0223,1.2846
str,build,500000,boost,141.9798,3.0387
str,build,500000,boost-own,150.2117,3.2149
str,build,500000,absl,127.3701,2.7260
str,build,500000,absl-own,128.2491,2.7448
str,build,500000,f14-value,148.4964,3.1782
str,build,500000,f14-vector,95.2710,2.0390
str,build,500000,emhash8,121.2144,2.5943
str,build,500000,emilib,146.5845,3.1373
str,build,500000,indivi-u,148.2113,3.1721
str,build,500000,indivi-w,151.0166,3.2321
str,build,500000,std,268.4101,5.7446
str,build,500000,boost-node,206.4633,4.4188
str,build,500000,absl-node,198.9034,4.2570
str,build,500000,f14-node,166.8801,3.5716
str,hit,500000,udm,119.6093,1.0000
str,hit,500000,udm-4.11,126.5762,1.0582
str,hit,500000,boost,95.5841,0.7991
str,hit,500000,boost-own,127.6325,1.0671
str,hit,500000,absl,97.3625,0.8140
str,hit,500000,absl-own,101.9585,0.8524
str,hit,500000,f14-value,111.1656,0.9294
str,hit,500000,f14-vector,112.9727,0.9445
str,hit,500000,emhash8,106.3900,0.8895
str,hit,500000,emilib,106.2838,0.8886
str,hit,500000,indivi-u,109.1009,0.9121
str,hit,500000,indivi-w,88.6586,0.7412
str,hit,500000,std,144.3462,1.2068
str,hit,500000,boost-node,97.7178,0.8169
str,hit,500000,absl-node,103.5409,0.8656
str,hit,500000,f14-node,102.4976,0.8569
str,miss,500000,udm,51.0138,1.0000
str,miss,500000,udm-4.11,51.1394,1.0024
str,miss,500000,boost,36.8836,0.7230
str,miss,500000,boost-own,58.0270,1.1375
str,miss,500000,absl,43.2583,0.8480
str,miss,500000,absl-own,45.3741,0.8894
str,miss,500000,f14-value,58.7284,1.1512
str,miss,500000,f14-vector,44.8227,0.8786
str,miss,500000,emhash8,48.9173,0.9589
str,miss,500000,emilib,40.6309,0.7965
str,miss,500000,indivi-u,44.9419,0.8810
str,miss,500000,indivi-w,38.1293,0.7474
str,miss,500000,std,177.8758,3.4868
str,miss,500000,boost-node,40.2686,0.7894
